,Brand,Model,Status,Fuel_Type,Transmission,Horse_power,Age,MileagePerYear,Price
2628,Renault,Kangoo,occasion,Diesel,Manuelle,7.0,24,12500,10.5
2629,Renault,Kangoo,occasion,Diesel,Manuelle,7.0,23,10260,11.8
2630,Renault,Kangoo,occasion,Essence,Manuelle,5.0,22,5060,11.0
2631,Renault,Kangoo,occasion,Essence,Manuelle,6.0,21,5301,29.0
2632,Renault,Kangoo,occasion,Diesel,Manuelle,7.0,20,5566,9.8
2633,Renault,Kangoo,occasion,Diesel,Manuelle,4.0,20,5566,7.0
2634,Renault,Kangoo,occasion,Diesel,Manuelle,6.0,19,10210,25.0
2635,Renault,Kangoo,occasion,Diesel,Manuelle,5.0,13,23076,25.0
2636,Renault,Koleos,occasion,Diesel,Manuelle,8.0,10,9600,59.0
2637,Renault,Master,occasion,Diesel,Manuelle,8.0,22,5060,9.5
2638,Renault,Master,occasion,Diesel,Manuelle,8.0,22,5050,18.5
2639,Renault,Master,occasion,Diesel,Manuelle,11.0,20,10000,14.0
2640,Renault,Megane,occasion,Diesel,Manuelle,5.0,20,5566,17.5
2641,Renault,Megane,occasion,Diesel,Manuelle,5.0,20,5566,17.5
2642,Renault,Megane,occasion,Diesel,Manuelle,6.0,17,29411,22.5
2643,Renault,Megane,occasion,Essence,Manuelle,7.0,14,19857,29.5
2644,Renault,Megane,occasion,Essence,Manuelle,7.0,14,7951,32.0
2645,Renault,Megane,occasion,Essence,Manuelle,7.0,5,25000,49.0
2646,Renault,Megane,occasion,Essence,Manuelle,7.0,5,22265,50.0
2647,Renault,Megane,occasion,Diesel,Manuelle,6.0,27,12962,9.5
2648,Renault,Megane,occasion,Essence,Manuelle,7.0,25,14600,12.0
2649,Renault,Megane,occasion,Diesel,Manuelle,5.0,21,5301,15.0
2650,Renault,Megane,occasion,Diesel,Manuelle,5.0,21,5301,15.5
2651,Renault,Megane,occasion,Essence,Manuelle,6.0,21,12095,22.0
2652,Renault,Megane,occasion,Diesel,Manuelle,5.0,21,8023,20.0
2653,Renault,Megane,occasion,Diesel,Manuelle,5.0,20,5566,10.0
2654,Renault,Megane,occasion,Essence,Manuelle,6.0,20,5566,16.5
2655,Renault,Megane,occasion,Diesel,Manuelle,5.0,20,5566,10.0
2656,Renault,Megane,occasion,Diesel,Manuelle,5.0,20,5566,14.5
2657,Renault,Megane,occasion,Diesel,Manuelle,6.0,20,5566,16.0
2658,Renault,Megane,occasion,Diesel,Manuelle,6.0,20,21050,17.0
2659,Renault,Megane,occasion,Diesel,Manuelle,5.0,20,10000,100.0
2660,Renault,Megane,occasion,Diesel,Manuelle,5.0,20,5566,16.8
2661,Renault,Megane,occasion,Essence,Manuelle,6.0,20,16000,14.0
2662,Renault,Megane,occasion,Essence,Manuelle,6.0,20,14000,16.5
2663,Renault,Megane,occasion,Diesel,Manuelle,5.0,20,5566,18.5
2664,Renault,Megane,occasion,Diesel,Manuelle,6.0,19,12631,20.0
2665,Renault,Megane,occasion,Diesel,Manuelle,5.0,19,5859,16.3
2666,Renault,Megane,occasion,Essence,Manuelle,7.0,19,12631,25.0
2667,Renault,Megane,occasion,Diesel,Manuelle,6.0,19,12684,19.5
2668,Renault,Megane,occasion,Diesel,Manuelle,5.0,19,5859,15.5
2669,Renault,Megane,occasion,Diesel,Manuelle,5.0,19,5263,11.2
2670,Renault,Megane,occasion,Essence,Manuelle,6.0,18,26111,18.0
2671,Renault,Megane,occasion,Essence,Manuelle,6.0,18,19444,17.9
2672,Renault,Megane,occasion,Diesel,Manuelle,5.0,18,14722,18.5
2673,Renault,Megane,occasion,Diesel,Manuelle,5.0,18,13333,19.0
2674,Renault,Megane,occasion,Essence,Manuelle,6.0,18,6184,22.5
2675,Renault,Megane,occasion,Diesel,Manuelle,5.0,18,6184,13.0
2676,Renault,Megane,occasion,Diesel,Manuelle,6.0,17,6548,22.5
2677,Renault,Megane,occasion,Essence,Manuelle,6.0,17,6548,18.5
2678,Renault,Megane,occasion,Essence,Automatique,7.0,17,11176,20.0
2679,Renault,Megane,occasion,Diesel,Manuelle,6.0,17,17529,18.0
2680,Renault,Megane,occasion,Essence,Automatique,7.0,17,11176,22.0
2681,Renault,Megane,occasion,Essence,Automatique,7.0,17,15882,22.0
2682,Renault,Megane,occasion,Essence,Manuelle,6.0,16,6957,21.5
2683,Renault,Megane,occasion,Diesel,Manuelle,5.0,15,7421,22.0
2684,Renault,Megane,occasion,Essence,Manuelle,7.0,15,12000,29.5
2685,Renault,Megane,occasion,Essence,Manuelle,7.0,15,13666,26.5
2686,Renault,Megane,occasion,Diesel,Manuelle,5.0,14,12500,27.0
2687,Renault,Megane,occasion,Diesel,Manuelle,6.0,14,7951,32.0
2688,Renault,Megane,occasion,Essence,Manuelle,7.0,14,12428,11.111
2689,Renault,Megane,occasion,Diesel,Manuelle,5.0,14,7951,24.5
2690,Renault,Megane,occasion,Diesel,Manuelle,5.0,14,24159,22.0
2691,Renault,Megane,occasion,Diesel,Manuelle,5.0,13,20000,35.0
2692,Renault,Megane,occasion,Diesel,Manuelle,6.0,13,20000,35.0
2693,Renault,Megane,occasion,Essence,Manuelle,7.0,12,11916,29.5
2694,Renault,Megane,occasion,Diesel,Manuelle,5.0,12,9277,32.0
2695,Renault,Megane,occasion,Essence,Manuelle,7.0,12,18221,24.0
2696,Renault,Megane,occasion,Diesel,Manuelle,12.0,11,10120,42.0
2697,Renault,Megane,occasion,Diesel,Manuelle,6.0,10,11132,35.0
2698,Renault,Megane,occasion,Essence,Automatique,8.0,6,18554,89.0
2699,Renault,Megane,occasion,Diesel,Manuelle,6.0,5,18600,61.0
2700,Renault,Megane,occasion,Essence,Manuelle,7.0,5,22265,49.8
2701,Renault,Megane,occasion,Essence,Manuelle,7.0,5,23360,51.5
2702,Renault,Megane,occasion,Diesel,Manuelle,6.0,5,19400,8.0
2703,Renault,Megane,occasion,Essence,Manuelle,7.0,5,21200,51.5
2704,Renault,Megane,occasion,Essence,Manuelle,7.0,5,7600,70.0
2705,Renault,Megane,occasion,Diesel,Manuelle,5.0,5,50000,52.0
2706,Renault,Megane,occasion,Diesel,Manuelle,6.0,4,30000,56.5
2707,Renault,Megane,occasion,Essence,Manuelle,7.0,4,17500,64.0
2708,Renault,Megane,occasion,Diesel,Manuelle,5.0,4,37500,55.5
2709,Renault,Megane,occasion,Diesel,Manuelle,5.0,4,32500,52.5
2710,Renault,Megane,occasion,Essence,Manuelle,6.0,4,30250,57.9
2711,Renault,Megane,occasion,Essence,Manuelle,7.0,4,6250,90.0
2712,Renault,Megane,occasion,Essence,Automatique,7.0,3,29999,57.0
2713,Renault,Megane,occasion,Essence,Automatique,7.0,3,26000,73.9
2714,Renault,Megane,occasion,Essence,Automatique,7.0,3,26000,73.9
2715,Renault,Megane,occasion,Essence,Manuelle,7.0,3,26000,73.9
2716,Renault,Megane,occasion,Essence,Manuelle,7.0,3,20000,65.0
2717,Renault,Modus,occasion,Essence,Manuelle,6.0,12,14083,25.5
2718,Renault,R11,occasion,Diesel,Manuelle,6.0,37,6756,12.5
2719,Renault,R19,occasion,Essence,Manuelle,6.0,35,3428,11.0
2720,Renault,R19,occasion,Essence,Manuelle,6.0,33,10272,7.3
2721,Renault,R19,occasion,Essence,Manuelle,4.0,32,3478,5.8
2722,Renault,R19,occasion,Essence,Manuelle,6.0,32,3478,7.5
2723,Renault,R19,occasion,Essence,Manuelle,6.0,31,9677,7.0
2724,Renault,R19,occasion,Essence,Manuelle,6.0,29,10344,7.8
2725,Renault,R19,occasion,Essence,Manuelle,4.0,29,3838,6.0
2726,Renault,R19,occasion,Essence,Manuelle,6.0,28,3975,8.0
2727,Renault,R19,occasion,Diesel,Manuelle,6.0,28,7142,13.0
2728,Renault,R4,occasion,Essence,Manuelle,6.0,40,2783,6.2
2729,Renault,R5,occasion,Essence,Manuelle,4.0,39,2854,6.2
2730,Renault,R5,occasion,Essence,Manuelle,4.0,27,4123,6.2
2731,Renault,R9,occasion,Essence,Manuelle,5.0,42,8452,5.0
2732,Renault,R9,occasion,Essence,Manuelle,5.0,40,3086,123.456
2733,Renault,R9,occasion,Essence,Manuelle,5.0,36,3092,6.8
2734,Renault,Scenic,occasion,Essence,Automatique,7.0,23,8695,18.0
2735,Renault,Scenic,occasion,Diesel,Manuelle,7.0,23,4840,18.0
2736,Renault,Scenic,occasion,Diesel,Manuelle,7.0,22,5060,111.0
2737,Renault,Trafic,occasion,Diesel,Manuelle,7.0,10,22000,27.0
2738,Renault,Twingo,occasion,Essence,Manuelle,4.0,15,12666,22.9
2739,Renault,Twingo,occasion,Essence,Manuelle,8.0,12,16666,40.0
2740,Seat,Arona,occasion,Essence,Manuelle,4.0,3,24000,70.0
2741,Seat,Arona,occasion,Essence,Manuelle,6.0,6,27833,52.0
2742,Seat,Arona,occasion,Essence,Manuelle,6.0,5,35400,58.0
2743,Seat,Arona,occasion,Essence,Manuelle,6.0,2,25000,73.0
2744,Seat,Arosa,occasion,Essence,Manuelle,5.0,26,12307,10.5
2745,Seat,Ateca,occasion,Essence,Automatique,9.0,3,15333,125.0
2746,Seat,Ateca,occasion,Essence,Automatique,8.0,3,14666,100.0
2747,Seat,Leon,occasion,Essence,Manuelle,6.0,4,37500,62.0
2748,Seat,Cordoba,occasion,Essence,Manuelle,5.0,26,3264,15.0
2749,Seat,Ibiza,occasion,Essence,Manuelle,4.0,6,14147,123.0
2750,Seat,Ibiza,occasion,Essence,Manuelle,4.0,4,21220,56.0
2751,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,40000,48.0
2752,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,33333,44.0
2753,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,28294,58.0
2754,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,28294,53.0
2755,Seat,Ibiza,occasion,Essence,Automatique,6.0,1,14000,35.0
2756,Seat,Ibiza,occasion,Essence,Automatique,6.0,1,13000,35.0
2757,Seat,Ibiza,occasion,Essence,Automatique,6.0,1,12000,35.0
2758,Seat,Ibiza,occasion,Essence,Manuelle,5.0,14,14285,25.5
2759,Seat,Ibiza,occasion,Essence,Manuelle,5.0,13,6529,29.5
2760,Seat,Ibiza,occasion,Essence,Automatique,5.0,13,18461,26.8
2761,Seat,Ibiza,occasion,Essence,Manuelle,5.0,12,10833,30.0
2762,Seat,Ibiza,occasion,Essence,Manuelle,5.0,12,7073,26.8
2763,Seat,Ibiza,occasion,Essence,Manuelle,5.0,10,2000,21.5
2764,Seat,Ibiza,occasion,Essence,Manuelle,17.0,10,8488,24.0
2765,Seat,Ibiza,occasion,Essence,Manuelle,5.0,10,8488,46.0
2766,Seat,Ibiza,occasion,Essence,Manuelle,5.0,10,20000,30.0
2767,Seat,Ibiza,occasion,Essence,Manuelle,5.0,10,8488,27.0
2768,Seat,Ibiza,occasion,Essence,Manuelle,5.0,10,8488,28.5
2769,Seat,Ibiza,occasion,Essence,Manuelle,5.0,8,10610,35.0
2770,Seat,Ibiza,occasion,Essence,Manuelle,5.0,8,18750,38.0
2771,Seat,Ibiza,occasion,Essence,Manuelle,4.0,7,12126,35.0
2772,Seat,Ibiza,occasion,Essence,Manuelle,4.0,7,21857,31.0
2773,Seat,Ibiza,occasion,Essence,Manuelle,4.0,6,26666,40.0
2774,Seat,Ibiza,occasion,Essence,Manuelle,4.0,6,33500,37.0
2775,Seat,Ibiza,occasion,Essence,Manuelle,4.0,6,15870,47.5
2776,Seat,Ibiza,occasion,Essence,Manuelle,4.0,6,23000,38.0
2777,Seat,Ibiza,occasion,Essence,Manuelle,4.0,5,16976,40.0
2778,Seat,Ibiza,occasion,Essence,Manuelle,4.0,5,19600,42.0
2779,Seat,Ibiza,occasion,Essence,Manuelle,4.0,5,16976,49.0
2780,Seat,Ibiza,occasion,Essence,Manuelle,4.0,4,50000,38.0
2781,Seat,Ibiza,occasion,Essence,Manuelle,6.0,4,13750,62.0
2782,Seat,Ibiza,occasion,Essence,Manuelle,5.0,4,21220,44.9
2783,Seat,Ibiza,occasion,Essence,Manuelle,5.0,4,21220,44.9
2784,Seat,Ibiza,occasion,Essence,Manuelle,4.0,4,21220,44.9
2785,Seat,Ibiza,occasion,Essence,Manuelle,4.0,4,21220,44.9
2786,Seat,Ibiza,occasion,Essence,Manuelle,4.0,4,21220,44.9
2787,Seat,Ibiza,occasion,Essence,Manuelle,4.0,4,37500,44.9
2788,Seat,Ibiza,occasion,Essence,Manuelle,4.0,4,37500,44.9
2789,Seat,Ibiza,occasion,Essence,Manuelle,4.0,4,32500,50.0
2790,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,21666,61.0
2791,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,25933,55.0
2792,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,28294,45.9
2793,Seat,Ibiza,occasion,Essence,Manuelle,5.0,3,28294,43.0
2794,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,38000,45.9
2795,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,10000,49.0
2796,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,28294,111.111
2797,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,38000,45.9
2798,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,28294,41.5
2799,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,33333,58.0
2800,Seat,Ibiza,occasion,Essence,Manuelle,5.0,3,28294,55.0
2801,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,28000,45.0
2802,Seat,Ibiza,occasion,Essence,Manuelle,4.0,3,25333,62.5
2803,Seat,Ibiza,occasion,Essence,Manuelle,5.0,3,17333,55.0
2804,Seat,Ibiza,occasion,Essence,Manuelle,5.0,3,24999,61.9
2805,Seat,Ibiza,occasion,Essence,Automatique,6.0,1,27100,75.0
2806,Seat,Leon,occasion,Essence,Manuelle,7.0,9,18888,68.5
2807,Seat,Leon,occasion,Essence,Automatique,6.0,9,24333,48.0
2808,Seat,Leon,occasion,Essence,Manuelle,6.0,9,18888,42.5
2809,Seat,Leon,occasion,Diesel,Manuelle,6.0,5,31600,70.0
2810,Seat,Leon,occasion,Essence,Manuelle,6.0,5,2400,56.0
2811,Seat,Leon,occasion,Essence,Manuelle,6.0,5,16976,51.0
2812,Seat,Leon,occasion,Essence,Manuelle,5.0,11,16909,40.5
2813,Seat,Leon,occasion,Essence,Automatique,6.0,10,12450,50.0
2814,Seat,Leon,occasion,Essence,Manuelle,5.0,10,19200,42.0
2815,Seat,Leon,occasion,Essence,Automatique,6.0,10,20500,47.5
2816,Seat,Leon,occasion,Essence,Manuelle,5.0,10,12600,45.0
2817,Seat,Leon,occasion,Essence,Manuelle,5.0,9,8666,51.5
2818,Seat,Leon,occasion,Essence,Manuelle,6.0,9,17222,47.0
2819,Seat,Leon,occasion,Essence,Manuelle,6.0,9,17222,46.0
2820,Seat,Leon,occasion,Essence,Manuelle,5.0,9,12777,49.0
2821,Seat,Leon,occasion,Essence,Automatique,6.0,9,9431,45.5
2822,Seat,Leon,occasion,Essence,Manuelle,5.0,9,9431,44.0
2823,Seat,Leon,occasion,Essence,Manuelle,6.0,9,18000,43.5
2824,Seat,Leon,occasion,Essence,Manuelle,5.0,9,9431,42.0
2825,Seat,Leon,occasion,Essence,Manuelle,6.0,9,18111,43.5
2826,Seat,Leon,occasion,Essence,Manuelle,5.0,9,9431,44.0
2827,Seat,Leon,occasion,Essence,Manuelle,5.0,8,19000,40.0
2828,Seat,Leon,occasion,Essence,Manuelle,6.0,8,10610,55.5
2829,Seat,Leon,occasion,Essence,Manuelle,6.0,8,26500,52.0
2830,Seat,Leon,occasion,Essence,Manuelle,6.0,8,10610,52.0
2831,Seat,Leon,occasion,Essence,Manuelle,6.0,8,10610,52.0
2832,Seat,Leon,occasion,Essence,Manuelle,6.0,8,16625,50.5
2833,Seat,Leon,occasion,Essence,Manuelle,5.0,8,17750,46.0
2834,Seat,Leon,occasion,Essence,Manuelle,6.0,7,19142,57.0
2835,Seat,Leon,occasion,Essence,Manuelle,6.0,7,12126,47.0
2836,Seat,Leon,occasion,Essence,Manuelle,5.0,7,12126,44.0
2837,Seat,Leon,occasion,Essence,Manuelle,6.0,7,24714,48.5
2838,Seat,Leon,occasion,Essence,Manuelle,6.0,7,22142,54.5
2839,Seat,Leon,occasion,Essence,Manuelle,6.0,6,33333,48.0
2840,Seat,Leon,occasion,Essence,Manuelle,6.0,6,23333,61.0
2841,Seat,Leon,occasion,Essence,Manuelle,6.0,6,18333,49.0
2842,Seat,Leon,occasion,Essence,Manuelle,6.0,6,25000,44.0
2843,Seat,Leon,occasion,Essence,Manuelle,6.0,6,22666,56.0
2844,Seat,Leon,occasion,Essence,Manuelle,6.0,6,12166,55.0
2845,Seat,Leon,occasion,Essence,Manuelle,6.0,2,10000,88.0
2846,Seat,Mii,occasion,Essence,Manuelle,4.0,8,27875,23.0
2847,Seat,Mii,occasion,Essence,Manuelle,4.0,8,10610,111.111
2848,Shuanghuan,Ceo,occasion,GPL,Manuelle,6.0,3,27333,68.0
2849,Shuanghuan,Ceo,occasion,Essence,Manuelle,7.0,2,8175,45.0
2850,Skoda,Fabia,occasion,Essence,Manuelle,4.0,1,3000,66.75
2851,Skoda,Fabia,occasion,Essence,Manuelle,4.0,14,10142,24.0
2852,Skoda,Fabia,occasion,Essence,Manuelle,4.0,8,9673,30.0
2853,Skoda,Fabia,occasion,Essence,Manuelle,5.0,6,16000,52.0
2854,Skoda,Fabia,occasion,Essence,Manuelle,4.0,4,46000,31.0
2855,Skoda,Fabia,occasion,Essence,Manuelle,4.0,4,25000,33.8
2856,Skoda,Fabia,occasion,Essence,Manuelle,4.0,3,43283,38.5
2857,Skoda,Fabia,occasion,Essence,Manuelle,4.0,3,29000,36.5
2858,Skoda,Fabia,occasion,Essence,Manuelle,4.0,3,25795,42.0
2859,Skoda,Fabia,occasion,Essence,Manuelle,4.0,3,25795,43.0
2860,Skoda,Octavia,occasion,Diesel,Manuelle,6.0,16,5000,19.0
2861,Skoda,Octavia,occasion,Essence,Automatique,8.0,7,20000,44.0
2862,Skoda,Octavia,occasion,Essence,Automatique,7.0,4,25000,64.5
2863,Skoda,Octavia,occasion,Essence,Automatique,8.0,2,10500,124.0
2864,Smart,Fortwo,occasion,Essence,Automatique,4.0,14,8785,22.0
2865,Smart,Fortwo,occasion,Essence,Automatique,4.0,14,8642,22.0
2866,Ssangyong,Actyon,occasion,Diesel,Manuelle,7.0,5,27200,76.0
2867,Ssangyong,Actyon,occasion,Diesel,Manuelle,10.0,16,22174,25.5
2868,Ssangyong,Actyon,occasion,Diesel,Manuelle,7.0,12,37500,42.0
2869,Ssangyong,Actyon,occasion,Diesel,Manuelle,7.0,12,9093,31.5
2870,Ssangyong,Actyon,occasion,Diesel,Manuelle,7.0,10,10911,39.5
2871,Ssangyong,Actyon,occasion,Diesel,Manuelle,7.0,8,16312,123.0
2872,Ssangyong,Actyon,occasion,Diesel,Manuelle,7.0,8,32500,50.0
2873,Ssangyong,Actyon,occasion,Diesel,Manuelle,7.0,8,16312,111.0
2874,Ssangyong,Actyon,occasion,Diesel,Automatique,7.0,8,13639,43.0
2875,Dongfeng,S50,occasion,Essence,Manuelle,6.0,4,21750,48.5
2876,Ssangyong,Korando,occasion,Diesel,Automatique,11.0,11,9919,37.5
2877,Ssangyong,Korando,occasion,Essence,Manuelle,9.0,3,23333,85.0
2878,Ssangyong,Korando,occasion,Essence,Automatique,9.0,2,15000,97.0
2879,Ssangyong,Kyron,occasion,Diesel,Automatique,11.0,13,11538,36.0
2880,Ssangyong,Musso,occasion,Diesel,Manuelle,12.0,17,11411,26.0
2881,Ssangyong,Rexton,occasion,Diesel,Automatique,11.0,12,16666,56.0
2882,Ssangyong,Rexton,occasion,Essence,Manuelle,10.0,20,5455,25.0
2883,Ssangyong,Tivoli,occasion,Essence,Automatique,7.0,9,12124,57.5
2884,Ssangyong,Tivoli,occasion,Essence,Manuelle,7.0,8,21750,44.0
2885,Ssangyong,Tivoli,occasion,Essence,Manuelle,7.0,8,21250,45.0
2886,Ssangyong,Tivoli,occasion,Essence,Manuelle,7.0,8,13639,55.0
2887,Ssangyong,Tivoli,occasion,Essence,Automatique,7.0,8,23750,52.0
2888,Ssangyong,Tivoli,occasion,Diesel,Manuelle,6.0,7,15588,49.9
2889,Ssangyong,Tivoli,occasion,Essence,Manuelle,7.0,7,14876,53.5
2890,Ssangyong,Tivoli,occasion,Essence,Manuelle,7.0,7,14876,53.5
2891,Ssangyong,Tivoli,occasion,Essence,Automatique,8.0,7,22857,53.0
2892,Ssangyong,Tivoli,occasion,Essence,Automatique,8.0,6,26666,58.0
2893,Ssangyong,Tivoli,occasion,Essence,Manuelle,7.0,6,24666,53.0
2894,Ssangyong,Tivoli,occasion,Essence,Automatique,8.0,4,6000,73.0
2895,Ssangyong,Tivoli,occasion,Essence,Manuelle,6.0,4,13250,70.0
2896,Ssangyong,Tivoli,occasion,Essence,Manuelle,6.0,3,31000,66.0
2897,Ssangyong,Tivoli,occasion,Essence,Manuelle,6.0,3,14166,69.7
2898,Ssangyong,Tivoli,occasion,Essence,Manuelle,6.0,3,7000,74.0
2899,Ssangyong,Tivoli Xlv,occasion,Essence,Manuelle,7.0,7,7142,54.0
2900,Suzuki,Celerio,occasion,Essence,Automatique,4.0,4,19000,28.0
2901,Suzuki,S-Presso,occasion,Essence,Manuelle,5.0,3,23333,29.5
2902,Suzuki,S-Presso,occasion,Essence,Manuelle,5.0,3,23333,31.0
2903,Suzuki,S-Presso,occasion,Essence,Automatique,6.0,0,0,100.0
2904,Suzuki,Ciaz,occasion,Essence,Manuelle,5.0,7,12142,34.9
2905,Suzuki,Ciaz,occasion,Essence,Manuelle,5.0,7,14285,34.9
2906,Suzuki,Ciaz,occasion,Essence,Manuelle,5.0,7,10387,34.9
2907,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,5,4800,42.5
2908,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20250,35.9
2909,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,17750,38.5
2910,Suzuki,Dzire,occasion,Essence,Manuelle,4.0,4,12000,32.0
2911,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20500,34.9
2912,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,17125,34.5
2913,Suzuki,Dzire,occasion,Essence,Manuelle,4.0,4,15750,29.2
2914,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,10000,36.9
2915,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20000,34.9
2916,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20250,35.9
2917,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20000,34.9
2918,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20250,35.9
2919,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20250,34.9
2920,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,18177,33.0
2921,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,19999,34.9
2922,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20000,34.9
2923,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,18177,34.9
2924,Suzuki,Ciaz,occasion,Essence,Manuelle,7.0,4,21250,45.0
2925,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,21750,34.9
2926,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20000,34.9
2927,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,3,27000,35.9
2928,Suzuki,S-Presso,occasion,Essence,Manuelle,4.0,3,12666,28.0
2929,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,3,27333,36.9
2930,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,3,27666,37.9
2931,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,3,24237,37.9
2932,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,2,20000,36.9
2933,Suzuki,Dzire,occasion,Essence,Manuelle,5.0,2,40000,36.9
2934,Suzuki,Baleno,occasion,Essence,Manuelle,6.0,0,0,19.5
2935,Suzuki,Baleno,occasion,Essence,Automatique,5.0,7,11285,46.9
2936,Suzuki,Baleno,occasion,Essence,Manuelle,5.0,7,25714,33.0
2937,Suzuki,Baleno,occasion,Essence,Automatique,5.0,7,10387,39.9
2938,Suzuki,Baleno,occasion,Essence,Automatique,5.0,7,10387,39.9
2939,Suzuki,Baleno,occasion,Essence,Automatique,5.0,7,25714,11.111
2940,Suzuki,Baleno,occasion,Essence,Manuelle,4.0,6,6333,45.0
2941,Suzuki,Celerio,occasion,Essence,Manuelle,4.0,4,18177,34.8
2942,Suzuki,Celerio,occasion,Essence,Manuelle,4.0,3,18666,33.0
2943,Suzuki,Celerio,occasion,Essence,Manuelle,4.0,7,10387,28.0
2944,Suzuki,Celerio,occasion,Essence,Manuelle,4.0,6,11000,31.5
2945,Suzuki,Celerio,occasion,Essence,Manuelle,4.0,6,11000,28.5
2946,Suzuki,Celerio,occasion,Essence,Manuelle,4.0,4,24250,31.0
2947,Suzuki,Celerio,occasion,Essence,Automatique,5.0,4,17250,35.0
2948,Suzuki,Celerio,occasion,Essence,Manuelle,4.0,2,31000,30.0
2949,Suzuki,Jimny,occasion,Essence,Manuelle,6.0,5,23800,77.5
2950,Suzuki,Jimny,occasion,Essence,Manuelle,6.0,3,13333,87.0
2951,Suzuki,Swift,occasion,Essence,Manuelle,5.0,5,19400,39.5
2952,Suzuki,Swift,occasion,Essence,Manuelle,5.0,5,6400,46.0
2953,Suzuki,Swift,occasion,Essence,Automatique,5.0,0,0,61.5
2954,Suzuki,Swift,occasion,Essence,Manuelle,5.0,7,10387,28.9
2955,Suzuki,Swift,occasion,Essence,Manuelle,5.0,7,19285,35.5
2956,Suzuki,Swift,occasion,Essence,Manuelle,5.0,7,15714,31.9
2957,Suzuki,Swift,occasion,Essence,Manuelle,5.0,7,16142,32.9
2958,Suzuki,Swift,occasion,Essence,Manuelle,5.0,7,18571,32.9
2959,Suzuki,Swift,occasion,Essence,Manuelle,5.0,7,15714,31.9
2960,Suzuki,Swift,occasion,Essence,Manuelle,5.0,6,15000,33.8
2961,Suzuki,Swift,occasion,Essence,Manuelle,5.0,6,20083,34.0
2962,Suzuki,Swift,occasion,Essence,Automatique,5.0,6,25000,36.5
2963,Suzuki,Swift,occasion,Essence,Manuelle,5.0,5,26900,40.0
2964,Suzuki,Swift,occasion,Essence,Automatique,5.0,4,19249,37.9
2966,Suzuki,Swift,occasion,Essence,Automatique,5.0,4,19999,37.9
2967,Suzuki,Swift,occasion,Essence,Manuelle,5.0,4,50000,36.5
2968,Suzuki,Swift,occasion,Essence,Automatique,5.0,4,27750,39.8
2969,Suzuki,Swift,occasion,Essence,Manuelle,5.0,4,20000,37.9
2970,Suzuki,Swift,occasion,Essence,Manuelle,5.0,4,20500,37.9
2971,Suzuki,Swift,occasion,Essence,Automatique,5.0,3,8000,44.0
2972,Suzuki,Swift,occasion,Essence,Automatique,5.0,1,50000,14.0
2973,Suzuki,Sx4,occasion,Essence,Automatique,6.0,2,9500,59.0
2974,Suzuki,Vitara,occasion,Essence,Automatique,6.0,6,20083,65.0
2975,Suzuki,Wagon R,occasion,Essence,Manuelle,5.0,23,9652,12.9
2976,Talbot,S-Presso,occasion,Essence,Manuelle,5.0,3,11,35.0
2977,Tesla,Model X,neuf,Electrique,Automatique,5.0,0,0,60.0
2978,Toyota,Yaris,occasion,Essence,Manuelle,6.0,11,23090,24.0
2979,Toyota,Yaris,occasion,Essence,Manuelle,4.0,1,22000,35.9
2980,Toyota,Yaris,occasion,Essence,Manuelle,14.0,26,8923,30.5
